user_id,plan_type,start_date,end_date,is_trial,price
1ee46168-2720-4065-a7df-447bf1d584fd,weekly,2025-08-11 18:05:00,2025-08-18 18:05:00,False,29.99
1ee46168-2720-4065-a7df-447bf1d584fd,weekly,2025-08-18 18:05:00,2025-08-25 18:05:00,False,29.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2024-09-16 07:32:00,2024-10-14 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2024-10-14 07:32:00,2024-11-11 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2024-11-11 07:32:00,2024-12-09 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2024-12-09 07:32:00,2025-01-06 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2025-01-06 07:32:00,2025-02-03 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2025-02-03 07:32:00,2025-03-03 07:32:00,False,99.99
df2b7076-2382-462d-9dd9-224f19b05102,monthly,2025-03-03 07:32:00,2025-03-31 07:32:00,False,99.99
e0d82324-1b43-41d4-a90c-a16542181412,weekly,2025-06-10 09:04:00,2025-06-17 09:04:00,False,29.99
b45e3df7-0ee5-48c3-8d7e-7f2b5b96b124,weekly,2025-05-27 11:16:00,2025-06-03 11:16:00,False,29.99
009831e0-5c3a-4df4-92fc-c11fbb77bbac,monthly,2024-07-23 14:52:00,2024-08-20 14:52:00,False,99.99
8c8cffa0-6c7e-4031-bf39-d0d4708f384e,weekly,2024-08-28 16:29:00,2024-09-04 16:29:00,False,29.99
340a301e-d915-46f8-ab6c-8738f6eb237c,weekly,2025-04-01 09:56:00,2025-04-08 09:56:00,False,29.99
340a301e-d915-46f8-ab6c-8738f6eb237c,weekly,2025-04-08 09:56:00,2025-04-15 09:56:00,False,29.99
cff9d431-c3ff-412e-9e7f-46466737a46f,weekly,2024-08-29 02:10:00,2024-09-05 02:10:00,False,29.99
cff9d431-c3ff-412e-9e7f-46466737a46f,weekly,2024-09-05 02:10:00,2024-09-12 02:10:00,False,29.99
10934590-d3cc-431e-b2f3-dae23ad2c73e,weekly,2025-07-03 02:08:00,2025-07-10 02:08:00,False,29.99
53a15876-3736-4f7d-b3f3-8037d39ece8e,weekly,2025-01-08 19:54:00,2025-01-15 19:54:00,False,29.99
53a15876-3736-4f7d-b3f3-8037d39ece8e,weekly,2025-01-15 19:54:00,2025-01-22 19:54:00,False,29.99
53a15876-3736-4f7d-b3f3-8037d39ece8e,weekly,2025-01-22 19:54:00,2025-01-29 19:54:00,False,29.99
64f3504d-9834-4d70-8d18-25e22b403c1e,weekly,2024-08-21 10:58:00,2024-08-28 10:58:00,False,29.99
a859facf-0fa9-4d55-bed4-7d23c2e9c109,weekly,2025-03-11 23:43:00,2025-03-18 23:43:00,False,29.99
3ea60c8a-6eb0-4afa-a4e9-732f83595d06,weekly,2025-05-07 10:48:00,2025-05-14 10:48:00,False,29.99
84fbe023-a51f-466f-a792-6a95d1f10571,weekly,2024-08-05 10:12:00,2024-08-12 10:12:00,False,29.99
84fbe023-a51f-466f-a792-6a95d1f10571,weekly,2024-08-12 10:12:00,2024-08-19 10:12:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-07-10 10:48:00,2024-07-17 10:48:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-07-17 10:48:00,2024-07-24 10:48:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-07-24 10:48:00,2024-07-31 10:48:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-07-31 10:48:00,2024-08-07 10:48:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-08-07 10:48:00,2024-08-14 10:48:00,False,29.99
0d2e1a19-53bc-4a00-8039-3128e2fe20f0,weekly,2024-08-14 10:48:00,2024-08-21 10:48:00,False,29.99
8e3ee4c4-d726-4614-bfc8-4113e81f522d,monthly,2025-01-11 03:33:00,2025-02-08 03:33:00,False,99.99
c9dd1794-5b8e-4c49-afb3-83daf5353de9,weekly,2024-11-01 23:36:00,2024-11-08 23:36:00,False,29.99
c9dd1794-5b8e-4c49-afb3-83daf5353de9,weekly,2024-11-08 23:36:00,2024-11-15 23:36:00,False,29.99
ca19b906-2f83-4e71-8efb-8b5101bf81e0,monthly,2025-03-04 20:58:00,2025-04-01 20:58:00,False,99.99
ca19b906-2f83-4e71-8efb-8b5101bf81e0,monthly,2025-04-01 20:58:00,2025-04-29 20:58:00,False,99.99
ca19b906-2f83-4e71-8efb-8b5101bf81e0,monthly,2025-04-29 20:58:00,2025-05-27 20:58:00,False,99.99
bb36ea02-cb72-43fe-8e73-ef6084af9a75,weekly,2024-11-19 06:32:00,2024-11-26 06:32:00,False,29.99
703063a3-819f-4898-8884-3a74b5b1371a,monthly,2025-07-07 08:30:00,2025-08-04 08:30:00,False,99.99
703063a3-819f-4898-8884-3a74b5b1371a,monthly,2025-08-04 08:30:00,2025-09-01 08:30:00,False,99.99
703063a3-819f-4898-8884-3a74b5b1371a,monthly,2025-09-01 08:30:00,2025-09-29 08:30:00,False,99.99
96c965a0-6354-47b1-bed2-69d52f8253c6,weekly,2024-12-29 01:33:00,2025-01-05 01:33:00,False,29.99
876e4739-9762-4a70-b224-be3733f81bcc,monthly,2025-10-21 23:57:00,2025-11-18 23:57:00,False,99.99
171402a6-7656-449b-9f0a-ae7f2b6ff857,monthly,2025-06-15 16:38:00,2025-07-13 16:38:00,False,99.99
171402a6-7656-449b-9f0a-ae7f2b6ff857,monthly,2025-07-13 16:38:00,2025-08-10 16:38:00,False,99.99
171402a6-7656-449b-9f0a-ae7f2b6ff857,monthly,2025-08-10 16:38:00,2025-09-07 16:38:00,False,99.99
171402a6-7656-449b-9f0a-ae7f2b6ff857,monthly,2025-09-07 16:38:00,2025-10-05 16:38:00,False,99.99
171402a6-7656-449b-9f0a-ae7f2b6ff857,monthly,2025-10-05 16:38:00,2025-11-02 16:38:00,False,99.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-04-19 06:39:00,2025-04-26 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-04-26 06:39:00,2025-05-03 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-05-03 06:39:00,2025-05-10 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-05-10 06:39:00,2025-05-17 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-05-17 06:39:00,2025-05-24 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-05-24 06:39:00,2025-05-31 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-05-31 06:39:00,2025-06-07 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-06-07 06:39:00,2025-06-14 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-06-14 06:39:00,2025-06-21 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-06-21 06:39:00,2025-06-28 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-06-28 06:39:00,2025-07-05 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-07-05 06:39:00,2025-07-12 06:39:00,False,29.99
c72bb15b-c405-4c51-9eb8-17c7728e07b5,weekly,2025-07-12 06:39:00,2025-07-19 06:39:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-08-06 22:22:00,2024-08-13 22:22:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-08-13 22:22:00,2024-08-20 22:22:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-08-20 22:22:00,2024-08-27 22:22:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-08-27 22:22:00,2024-09-03 22:22:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-09-03 22:22:00,2024-09-10 22:22:00,False,29.99
f45c97ab-b96c-46dc-b252-d3965e7af9da,weekly,2024-09-10 22:22:00,2024-09-17 22:22:00,False,29.99
559bcd11-7945-4e01-a0e9-66101e451dfc,weekly,2024-08-17 22:47:00,2024-08-24 22:47:00,False,29.99
b159729e-24c1-492e-8a2f-5d2918a131c1,monthly,2025-03-07 01:38:00,2025-04-04 01:38:00,False,99.99
651ce528-463b-4fbd-847c-ed49736e013a,weekly,2025-01-11 14:50:00,2025-01-18 14:50:00,False,29.99
651ce528-463b-4fbd-847c-ed49736e013a,weekly,2025-01-18 14:50:00,2025-01-25 14:50:00,False,29.99
651ce528-463b-4fbd-847c-ed49736e013a,weekly,2025-01-25 14:50:00,2025-02-01 14:50:00,False,29.99
651ce528-463b-4fbd-847c-ed49736e013a,weekly,2025-02-01 14:50:00,2025-02-08 14:50:00,False,29.99
437e9381-e187-4143-8e33-6f3ccbcb40fe,monthly,2025-07-22 09:38:00,2025-08-19 09:38:00,False,99.99
437e9381-e187-4143-8e33-6f3ccbcb40fe,monthly,2025-08-19 09:38:00,2025-09-16 09:38:00,False,99.99
d6fb0627-d187-4ddf-bf86-5b7d626e921f,weekly,2025-06-25 10:42:00,2025-07-02 10:42:00,False,29.99
0bc791ef-1fc6-4d99-af02-afc28bac2a98,weekly,2024-10-10 21:55:00,2024-10-17 21:55:00,False,29.99
0bc791ef-1fc6-4d99-af02-afc28bac2a98,weekly,2024-10-17 21:55:00,2024-10-24 21:55:00,False,29.99
b2122473-0bc3-4a60-83bf-dc9a00c1040f,weekly,2025-02-16 23:37:00,2025-02-23 23:37:00,False,29.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-06-30 02:43:00,2024-07-28 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-07-28 02:43:00,2024-08-25 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-08-25 02:43:00,2024-09-22 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-09-22 02:43:00,2024-10-20 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-10-20 02:43:00,2024-11-17 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-11-17 02:43:00,2024-12-15 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2024-12-15 02:43:00,2025-01-12 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2025-01-12 02:43:00,2025-02-09 02:43:00,False,99.99
113f427c-7a17-49d5-b58c-8b4cc156cb64,monthly,2025-02-09 02:43:00,2025-03-09 02:43:00,False,99.99
be2db133-f005-4e95-96bf-d3f990fa60fa,monthly,2025-01-29 09:19:00,2025-02-26 09:19:00,False,99.99
5fbd00db-6bca-4bfc-9090-bab66a6179d7,weekly,2025-01-19 18:21:00,2025-01-26 18:21:00,False,29.99
5fbd00db-6bca-4bfc-9090-bab66a6179d7,weekly,2025-01-26 18:21:00,2025-02-02 18:21:00,False,29.99
5fbd00db-6bca-4bfc-9090-bab66a6179d7,weekly,2025-02-02 18:21:00,2025-02-09 18:21:00,False,29.99
5fbd00db-6bca-4bfc-9090-bab66a6179d7,weekly,2025-02-09 18:21:00,2025-02-16 18:21:00,False,29.99
5a7330ba-4f5c-4ebc-afb2-1abe69f63be9,monthly,2025-01-28 21:11:00,2025-02-25 21:11:00,False,99.99
655cc6ca-b1ed-4f23-8273-099ba92b4145,weekly,2024-07-11 14:26:00,2024-07-18 14:26:00,False,29.99
655cc6ca-b1ed-4f23-8273-099ba92b4145,weekly,2024-07-18 14:26:00,2024-07-25 14:26:00,False,29.99
84b87649-33a8-477d-9256-5a4d7abd7f64,weekly,2025-05-12 12:05:00,2025-05-19 12:05:00,False,29.99
84b87649-33a8-477d-9256-5a4d7abd7f64,weekly,2025-05-19 12:05:00,2025-05-26 12:05:00,False,29.99
84b87649-33a8-477d-9256-5a4d7abd7f64,weekly,2025-05-26 12:05:00,2025-06-02 12:05:00,False,29.99
1333d6ea-5ca1-4e22-b9a6-c384a1f118eb,weekly,2025-10-05 09:58:00,2025-10-12 09:58:00,False,29.99
3fa2b43d-0b17-44a5-a47e-29aa80fc41d2,monthly,2025-07-29 16:52:00,2025-08-26 16:52:00,False,99.99
3fa2b43d-0b17-44a5-a47e-29aa80fc41d2,monthly,2025-08-26 16:52:00,2025-09-23 16:52:00,False,99.99
3fa2b43d-0b17-44a5-a47e-29aa80fc41d2,monthly,2025-09-23 16:52:00,2025-10-21 16:52:00,False,99.99
3fa2b43d-0b17-44a5-a47e-29aa80fc41d2,monthly,2025-10-21 16:52:00,2025-11-18 16:52:00,False,99.99
d6afbcc3-f624-4588-bbfc-02b85b4f0f01,monthly,2024-12-20 14:06:00,2025-01-17 14:06:00,False,99.99
d6afbcc3-f624-4588-bbfc-02b85b4f0f01,monthly,2025-01-17 14:06:00,2025-02-14 14:06:00,False,99.99
d6afbcc3-f624-4588-bbfc-02b85b4f0f01,monthly,2025-02-14 14:06:00,2025-03-14 14:06:00,False,99.99
d6afbcc3-f624-4588-bbfc-02b85b4f0f01,monthly,2025-03-14 14:06:00,2025-04-11 14:06:00,False,99.99
d6afbcc3-f624-4588-bbfc-02b85b4f0f01,monthly,2025-04-11 14:06:00,2025-05-09 14:06:00,False,99.99
b847b8f2-0b50-46a6-b7dd-188dc453ef59,monthly,2025-08-03 02:16:00,2025-08-31 02:16:00,False,99.99
b847b8f2-0b50-46a6-b7dd-188dc453ef59,monthly,2025-08-31 02:16:00,2025-09-28 02:16:00,False,99.99
b847b8f2-0b50-46a6-b7dd-188dc453ef59,monthly,2025-09-28 02:16:00,2025-10-26 02:16:00,False,99.99
b847b8f2-0b50-46a6-b7dd-188dc453ef59,monthly,2025-10-26 02:16:00,2025-11-23 02:16:00,False,99.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2024-12-19 20:10:00,2024-12-26 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2024-12-26 20:10:00,2025-01-02 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-01-02 20:10:00,2025-01-09 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-01-09 20:10:00,2025-01-16 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-01-16 20:10:00,2025-01-23 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-01-23 20:10:00,2025-01-30 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-01-30 20:10:00,2025-02-06 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-02-06 20:10:00,2025-02-13 20:10:00,False,29.99
9cdcd694-b820-41fd-87bd-9537b9aa7447,weekly,2025-02-13 20:10:00,2025-02-20 20:10:00,False,29.99
ceb7f752-d6de-4c25-925f-1a866aede54f,weekly,2025-03-20 19:52:00,2025-03-27 19:52:00,False,29.99
ceb7f752-d6de-4c25-925f-1a866aede54f,weekly,2025-03-27 19:52:00,2025-04-03 19:52:00,False,29.99
ceb7f752-d6de-4c25-925f-1a866aede54f,weekly,2025-04-03 19:52:00,2025-04-10 19:52:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-09-24 20:10:00,2025-10-01 20:10:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-10-01 20:10:00,2025-10-08 20:10:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-10-08 20:10:00,2025-10-15 20:10:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-10-15 20:10:00,2025-10-22 20:10:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-10-22 20:10:00,2025-10-29 20:10:00,False,29.99
fbbf8623-1b59-457f-b039-aeb4fa2ce5e3,weekly,2025-10-29 20:10:00,2025-11-05 20:10:00,False,29.99
18f7f71c-b1bc-4483-9de1-2e6f11fe2d47,weekly,2024-08-25 07:37:00,2024-09-01 07:37:00,False,29.99
34dd9c02-0b24-4634-b7cf-0cd6e7ce54c2,weekly,2024-07-30 12:20:00,2024-08-06 12:20:00,False,29.99
9c85bfdd-369a-49f3-b8ee-364275645a61,monthly,2024-06-23 15:48:00,2024-07-21 15:48:00,False,99.99
40b8d65c-071e-4d34-abf7-690f14062b51,weekly,2024-09-12 08:56:00,2024-09-19 08:56:00,False,29.99
91792583-f93e-485a-9228-61453f29911b,monthly,2025-10-19 17:49:00,2025-11-16 17:49:00,False,99.99
62515079-3a10-41ca-ae8f-04e3831303f7,weekly,2025-10-14 00:47:00,2025-10-21 00:47:00,False,29.99
a43dec37-b450-4a16-ba69-43e6b2685b71,monthly,2025-07-24 05:06:00,2025-08-21 05:06:00,False,99.99
a43dec37-b450-4a16-ba69-43e6b2685b71,monthly,2025-08-21 05:06:00,2025-09-18 05:06:00,False,99.99
a43dec37-b450-4a16-ba69-43e6b2685b71,monthly,2025-09-18 05:06:00,2025-10-16 05:06:00,False,99.99
a43dec37-b450-4a16-ba69-43e6b2685b71,monthly,2025-10-16 05:06:00,2025-11-13 05:06:00,False,99.99
5fa2502c-0dfe-45ef-82a1-17da9a6d8751,weekly,2024-08-07 21:29:00,2024-08-14 21:29:00,False,29.99
9395f71a-c085-4324-a0df-3675272625b3,monthly,2025-03-07 00:11:00,2025-04-04 00:11:00,False,99.99
72a559b7-726c-4c93-9487-59b6599c7e99,weekly,2025-08-15 16:07:00,2025-08-22 16:07:00,False,29.99
72a559b7-726c-4c93-9487-59b6599c7e99,weekly,2025-08-22 16:07:00,2025-08-29 16:07:00,False,29.99
72a559b7-726c-4c93-9487-59b6599c7e99,weekly,2025-08-29 16:07:00,2025-09-05 16:07:00,False,29.99
c040d540-c705-4048-bda8-71135c627334,weekly,2025-10-20 16:00:00,2025-10-27 16:00:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2024-12-20 07:58:00,2024-12-27 07:58:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2024-12-27 07:58:00,2025-01-03 07:58:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2025-01-03 07:58:00,2025-01-10 07:58:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2025-01-10 07:58:00,2025-01-17 07:58:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2025-01-17 07:58:00,2025-01-24 07:58:00,False,29.99
c4530402-9373-4467-a027-ace2fb1a3a90,weekly,2025-01-24 07:58:00,2025-01-31 07:58:00,False,29.99
f9972192-2561-47c1-914b-bd4aedd3c795,weekly,2025-04-08 06:34:00,2025-04-15 06:34:00,False,29.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-08-10 15:29:00,2024-09-07 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-09-07 15:29:00,2024-10-05 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-10-05 15:29:00,2024-11-02 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-11-02 15:29:00,2024-11-30 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-11-30 15:29:00,2024-12-28 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2024-12-28 15:29:00,2025-01-25 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-01-25 15:29:00,2025-02-22 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-02-22 15:29:00,2025-03-22 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-03-22 15:29:00,2025-04-19 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-04-19 15:29:00,2025-05-17 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-05-17 15:29:00,2025-06-14 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-06-14 15:29:00,2025-07-12 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-07-12 15:29:00,2025-08-09 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-08-09 15:29:00,2025-09-06 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-09-06 15:29:00,2025-10-04 15:29:00,False,99.99
2fe04acb-c0d7-4f08-ad75-705514c55de9,monthly,2025-10-04 15:29:00,2025-11-01 15:29:00,False,99.99
5830b1dd-c1e5-4431-9ed3-f8fd52912d3a,weekly,2025-10-10 04:06:00,2025-10-17 04:06:00,False,29.99
5830b1dd-c1e5-4431-9ed3-f8fd52912d3a,weekly,2025-10-17 04:06:00,2025-10-24 04:06:00,False,29.99
5830b1dd-c1e5-4431-9ed3-f8fd52912d3a,weekly,2025-10-24 04:06:00,2025-10-31 04:06:00,False,29.99
6b7b2f0a-5930-492a-8e16-cc389ffe4e52,monthly,2024-11-16 19:11:00,2024-12-14 19:11:00,False,99.99
